domain,head,names,share_of_domain
medicine.sign,stature,20,0.0011
medicine.sign,anomaly,20,0.0011
medicine.sign,ribs,20,0.0011
medicine.sign,gland,20,0.0011
medicine.sign,fingers,20,0.0011
medicine.sign,radius,20,0.0011
medicine.sign,ulna,20,0.0011
medicine.sign,features,19,0.0010
medicine.sign,loss,19,0.0010
medicine.sign,eyebrow,19,0.0010
medicine.sign,ventricle,19,0.0010
medicine.sign,pneumonia,19,0.0010
medicine.sign,leukemia,19,0.0010
medicine.sign,fibers,19,0.0010
medicine.sign,accumulation,19,0.0010
medicine.sign,joint,19,0.0010
medicine.sign,rupture,19,0.0010
medicine.sign,glycosylation,19,0.0010
medicine.sign,ingestion,19,0.0010
medicine.sign,use,19,0.0010
medicine.sign,movement,18,0.0010
medicine.sign,nystagmus,18,0.0010
medicine.sign,block,18,0.0010
medicine.sign,tract,18,0.0010
medicine.sign,epilepticus,18,0.0010
medicine.sign,time,18,0.0010
medicine.sign,inheritance,17,0.0009
medicine.sign,duplication,17,0.0009
medicine.sign,sensation,17,0.0009
medicine.sign,face,17,0.0009
medicine.sign,antihelix,17,0.0009
medicine.sign,movements,17,0.0009
medicine.sign,pigmentation,17,0.0009
medicine.sign,metacarpals,17,0.0009
medicine.sign,paralysis,17,0.0009
medicine.sign,amyloidosis,17,0.0009
medicine.sign,tremor,17,0.0009
medicine.sign,hamartoma,17,0.0009
medicine.sign,distribution,17,0.0009
medicine.sign,grade,17,0.0009
medicine.sign,genitalia,16,0.0009
medicine.sign,telangiectasia,16,0.0009
medicine.sign,nose,16,0.0009
medicine.sign,palsy,16,0.0009
medicine.sign,failure,16,0.0009
medicine.sign,delay,16,0.0009
medicine.sign,hepatitis,16,0.0009
medicine.sign,arrest,16,0.0009
medicine.sign,foot,16,0.0009
medicine.sign,pattern,16,0.0009
medicine.sign,encephalitis,16,0.0009
medicine.sign,history,16,0.0009
medicine.sign,number,16,0.0009
medicine.sign,acid,16,0.0009
medicine.sign,wave,16,0.0009
medicine.sign,occlusion,16,0.0009
medicine.sign,localization,16,0.0009
medicine.sign,granules,16,0.0009
medicine.sign,metabolism,15,0.0008
medicine.sign,polydactyly,15,0.0008
medicine.sign,dystonia,15,0.0008
medicine.sign,speech,15,0.0008
medicine.sign,thrombosis,15,0.0008
medicine.sign,hallucination,15,0.0008
medicine.sign,vasculitis,15,0.0008
medicine.sign,eyelid,15,0.0008
medicine.sign,connection,15,0.0008
medicine.sign,granulomatosis,15,0.0008
medicine.sign,hrct,15,0.0008
medicine.sign,insufficiency,14,0.0008
medicine.sign,cysts,14,0.0008
medicine.sign,ulcer,14,0.0008
medicine.sign,vessels,14,0.0008
medicine.sign,fissure,14,0.0008
medicine.sign,glands,14,0.0008
medicine.sign,sinuses,14,0.0008
medicine.sign,lipoma,14,0.0008
medicine.sign,subluxation,14,0.0008
medicine.sign,nail,14,0.0008
medicine.sign,aorta,14,0.0008
medicine.sign,deformity,14,0.0008
medicine.sign,response,14,0.0008
medicine.sign,heterotopia,14,0.0008
medicine.sign,encephalopathy,14,0.0008
medicine.sign,dilatation,14,0.0008
medicine.sign,formation,14,0.0008
medicine.sign,metaphyses,14,0.0008
medicine.sign,irregularity,14,0.0008
medicine.sign,aggregation,14,0.0008
medicine.sign,diameter,14,0.0008
medicine.sign,amyotrophy,14,0.0008
medicine.sign,diaphysis,14,0.0008
medicine.sign,polyposis,14,0.0008
medicine.sign,membrane,14,0.0008
medicine.sign,content,14,0.0008
medicine.sign,nerve,14,0.0008
medicine.sign,lymphoma,14,0.0008
medicine.sign,culture,14,0.0008
medicine.sign,reflux,13,0.0007
medicine.sign,kidney,13,0.0007
medicine.sign,pit,13,0.0007
medicine.sign,size,13,0.0007
medicine.sign,changes,13,0.0007
medicine.sign,hypertension,13,0.0007
medicine.sign,clavicle,13,0.0007
medicine.sign,creases,13,0.0007
medicine.sign,esotropia,13,0.0007
medicine.sign,cord,13,0.0007
medicine.sign,hypermobility,13,0.0007
medicine.sign,function,13,0.0007
medicine.sign,fluid,13,0.0007
medicine.sign,incisors,13,0.0007
medicine.sign,cardiomyopathy,13,0.0007
medicine.sign,instability,13,0.0007
medicine.sign,aphasia,13,0.0007
medicine.sign,dissection,13,0.0007
medicine.sign,rate,13,0.0007
medicine.sign,spasm,13,0.0007
medicine.sign,density,13,0.0007
medicine.sign,vertebra,13,0.0007
medicine.sign,arch,13,0.0007
medicine.sign,adenocarcinoma,13,0.0007
medicine.sign,meningitis,13,0.0007
medicine.sign,mucosa,13,0.0007
medicine.sign,pregnancy,13,0.0007
medicine.sign,teratoma,13,0.0007
medicine.sign,location,13,0.0007
medicine.sign,tear,13,0.0007
medicine.sign,vaccine,13,0.0007
medicine.sign,diverticulum,12,0.0007
medicine.sign,penis,12,0.0007
medicine.sign,septum,12,0.0007
medicine.sign,ridge,12,0.0007
medicine.sign,asymmetry,12,0.0007
medicine.sign,maxilla,12,0.0007
medicine.sign,tortuosity,12,0.0007
medicine.sign,erythema,12,0.0007
medicine.sign,swelling,12,0.0007
medicine.sign,callosum,12,0.0007
medicine.sign,liver,12,0.0007
medicine.sign,proliferation,12,0.0007
medicine.sign,arteries,12,0.0007
medicine.sign,effusion,12,0.0007
medicine.sign,cortex,12,0.0007
medicine.sign,femur,12,0.0007
medicine.sign,phenomenon,12,0.0007
medicine.sign,phalanges,12,0.0007
medicine.sign,lesions,12,0.0007
medicine.sign,sound,12,0.0007
medicine.sign,sarcoglycan,12,0.0007
medicine.sign,colitis,12,0.0007
medicine.sign,thrombi,12,0.0007
music,drum,114,0.0427
music,instrument,107,0.0401
music,guitar,77,0.0289
music,flute,61,0.0229
music,fingerholes,61,0.0229
music,organ,47,0.0176
music,bell,45,0.0169
music,bass,36,0.0135
music,horn,31,0.0116
music,harp,30,0.0112
music,drums,29,0.0109
music,duct,29,0.0109
music,reed,28,0.0105
music,microphone,28,0.0105
music,stick,28,0.0105
music,piano,27,0.0101
music,series,24,0.0090
music,zither,23,0.0086
music,trumpet,22,0.0082
music,soprano,21,0.0079
music,recorder,18,0.0067
music,lute,18,0.0067
music,accordion,18,0.0067
music,whistle,17,0.0064
music,idiophone,17,0.0064
music,clarinet,16,0.0060
music,fiddle,16,0.0060
music,trombone,15,0.0056
music,synthesizer,15,0.0056
music,aerophone,15,0.0056
music,bore,15,0.0056
music,violin,14,0.0052
music,saxophone,14,0.0052
music,baritone,13,0.0049
music,keyboard,13,0.0049
music,bow,13,0.0049
music,kantele,12,0.0045
music,playing,12,0.0045
music,mouthpiece,12,0.0045
music,played,12,0.0045
noun.act,game,57,0.0179
noun.act,war,49,0.0154
noun.act,fire,38,0.0119
noun.act,dance,32,0.0101
noun.act,operation,29,0.0091
noun.act,analysis,29,0.0091
noun.act,therapy,28,0.0088
noun.act,reflex,26,0.0082
noun.act,shot,25,0.0079
noun.act,dancing,23,0.0072
noun.act,surgery,23,0.0072
noun.act,control,22,0.0069
noun.act,care,22,0.0069
noun.act,service,20,0.0063
noun.act,play,20,0.0063
noun.act,off,19,0.0060
noun.act,campaign,18,0.0057
noun.act,worship,17,0.0053
noun.act,test,17,0.0053
noun.act,response,16,0.0050
noun.act,procedure,16,0.0050
noun.act,out,16,0.0050
noun.act,duty,15,0.0047
noun.act,sale,14,0.0044
noun.act,ball,14,0.0044
noun.act,defense,13,0.0041
noun.act,work,13,0.0041
noun.act,revolution,12,0.0038
noun.act,delivery,12,0.0038
noun.act,exercise,12,0.0038
noun.act,action,12,0.0038
noun.animal,fish,82,0.0098
noun.animal,snake,73,0.0087
noun.animal,moth,66,0.0079
noun.animal,bird,64,0.0076
noun.animal,beetle,54,0.0064
noun.animal,dog,48,0.0057
noun.animal,fly,44,0.0052
noun.animal,cat,43,0.0051
noun.animal,lizard,41,0.0049
noun.animal,terrier,40,0.0048
noun.animal,bat,38,0.0045
noun.animal,horse,36,0.0043
noun.animal,mouse,35,0.0042
noun.animal,virus,35,0.0042
noun.animal,shark,35,0.0042
noun.animal,bug,34,0.0041
noun.animal,rat,32,0.0038
noun.animal,frog,28,0.0033
noun.animal,crab,27,0.0032
noun.animal,squirrel,27,0.0032
noun.animal,worm,26,0.0031
noun.animal,whale,25,0.0030
noun.animal,toad,24,0.0029
noun.animal,mammal,23,0.0027
noun.animal,bear,22,0.0026
noun.animal,louse,22,0.0026
noun.animal,insect,22,0.0026
noun.animal,salamander,21,0.0025
noun.animal,bass,21,0.0025
noun.animal,turtle,21,0.0025
noun.animal,monkey,19,0.0023
noun.animal,duck,19,0.0023
noun.animal,butterfly,19,0.0023
noun.animal,spaniel,17,0.0020
noun.animal,hen,17,0.0020
noun.animal,owl,17,0.0020
noun.animal,bee,16,0.0019
noun.animal,ant,16,0.0019
noun.animal,eagle,16,0.0019
noun.animal,warbler,16,0.0019
noun.animal,deer,16,0.0019
noun.animal,family,16,0.0019
noun.animal,genus,16,0.0019
noun.animal,bacteria,16,0.0019
noun.animal,seal,15,0.0018
noun.animal,salmon,15,0.0018
noun.animal,sheep,15,0.0018
noun.animal,americana,14,0.0017
noun.animal,goat,14,0.0017
noun.animal,fox,14,0.0017
noun.animal,americanus,14,0.0017
noun.animal,sparrow,14,0.0017
noun.animal,animal,14,0.0017
noun.animal,wolf,13,0.0016
noun.animal,goose,13,0.0016
noun.animal,hawk,13,0.0016
noun.animal,eel,13,0.0016
noun.animal,clam,13,0.0016
noun.animal,hare,12,0.0014
noun.animal,wren,12,0.0014
noun.animal,rattlesnake,12,0.0014
noun.animal,thrush,12,0.0014
noun.artifact,machine,117,0.0139
noun.artifact,system,112,0.0133
noun.artifact,house,76,0.0090
noun.artifact,drug,71,0.0084
noun.artifact,room,71,0.0084
noun.artifact,line,67,0.0079
noun.artifact,box,59,0.0070
noun.artifact,car,57,0.0068
noun.artifact,bomb,56,0.0066
noun.artifact,bridge,52,0.0062
noun.artifact,board,52,0.0062
noun.artifact,tube,48,0.0057
noun.artifact,bag,47,0.0056
noun.artifact,lamp,45,0.0053
noun.artifact,table,44,0.0052
noun.artifact,gun,40,0.0047
noun.artifact,arch,40,0.0047
noun.artifact,device,39,0.0046
noun.artifact,engine,39,0.0046
noun.artifact,plane,39,0.0046
noun.artifact,station,36,0.0043
noun.artifact,ball,36,0.0043
noun.artifact,bed,35,0.0041
noun.artifact,iron,35,0.0041
noun.artifact,chair,33,0.0039
noun.artifact,wheel,33,0.0039
noun.artifact,ship,32,0.0038
noun.artifact,shop,32,0.0038
noun.artifact,suit,31,0.0037
noun.artifact,pump,31,0.0037
noun.artifact,cap,31,0.0037
noun.artifact,stitch,31,0.0037
noun.artifact,wrench,30,0.0036
noun.artifact,knife,30,0.0036
noun.artifact,hat,30,0.0036
noun.artifact,boat,29,0.0034
noun.artifact,bar,29,0.0034
noun.artifact,circuit,28,0.0033
noun.artifact,door,28,0.0033
noun.artifact,jacket,28,0.0033
noun.artifact,equipment,28,0.0033
noun.artifact,saw,28,0.0033
noun.artifact,cell,27,0.0032
noun.artifact,ring,27,0.0032
noun.artifact,instrument,27,0.0032
noun.artifact,plate,26,0.0031
noun.artifact,coat,26,0.0031
noun.artifact,glass,26,0.0031
noun.artifact,press,26,0.0031
noun.artifact,pipe,26,0.0031
noun.artifact,knot,25,0.0030
noun.artifact,block,25,0.0030
noun.artifact,deck,25,0.0030
noun.artifact,seat,25,0.0030
noun.artifact,printer,25,0.0030
noun.artifact,store,25,0.0030
noun.artifact,thermometer,24,0.0028
noun.artifact,window,23,0.0027
noun.artifact,lens,23,0.0027
noun.artifact,chamber,23,0.0027
noun.artifact,pad,23,0.0027
noun.artifact,agent,22,0.0026
noun.artifact,hydrochloride,22,0.0026
noun.artifact,joint,22,0.0026
noun.artifact,bit,22,0.0026
noun.artifact,gear,22,0.0026
noun.artifact,bottle,21,0.0025
noun.artifact,light,21,0.0025
noun.artifact,key,20,0.0024
noun.artifact,camp,20,0.0024
noun.artifact,tower,19,0.0023
noun.artifact,art,19,0.0023
noun.artifact,boot,19,0.0023
noun.artifact,tent,19,0.0023
noun.artifact,truck,19,0.0023
noun.artifact,mill,19,0.0023
noun.artifact,stick,19,0.0023
noun.artifact,university,18,0.0021
noun.artifact,pole,18,0.0021
noun.artifact,hole,18,0.0021
noun.artifact,vehicle,18,0.0021
noun.artifact,case,18,0.0021
noun.artifact,garden,18,0.0021
noun.artifact,rack,18,0.0021
noun.artifact,gauge,18,0.0021
noun.artifact,wagon,17,0.0020
noun.artifact,motor,17,0.0020
noun.artifact,card,17,0.0020
noun.artifact,hall,17,0.0020
noun.artifact,camera,17,0.0020
noun.artifact,furnace,17,0.0020
noun.artifact,clock,17,0.0020
noun.artifact,pin,17,0.0020
noun.artifact,cloth,17,0.0020
noun.artifact,battery,16,0.0019
noun.artifact,yard,16,0.0019
noun.artifact,powder,16,0.0019
noun.artifact,hammer,16,0.0019
noun.artifact,valve,16,0.0019
noun.artifact,cart,16,0.0019
noun.artifact,drill,15,0.0018
noun.artifact,cup,15,0.0018
noun.artifact,set,15,0.0018
noun.artifact,bell,15,0.0018
noun.artifact,market,15,0.0018
noun.artifact,road,15,0.0018
noun.artifact,chest,15,0.0018
noun.artifact,computer,15,0.0018
noun.artifact,rod,15,0.0018
noun.artifact,cutter,15,0.0018
noun.artifact,memory,15,0.0018
noun.artifact,gate,14,0.0017
noun.artifact,center,14,0.0017
noun.artifact,rig,14,0.0017
noun.artifact,screen,14,0.0017
noun.artifact,telescope,14,0.0017
noun.artifact,roof,14,0.0017
noun.artifact,coil,14,0.0017
noun.artifact,storage,14,0.0017
noun.artifact,bandage,14,0.0017
noun.artifact,hook,14,0.0017
noun.artifact,reactor,14,0.0017
noun.artifact,shoe,14,0.0017
noun.artifact,train,14,0.0017
noun.artifact,basket,14,0.0017
noun.artifact,farm,14,0.0017
noun.artifact,mine,14,0.0017
noun.artifact,range,14,0.0017
noun.artifact,laboratory,13,0.0015
noun.artifact,drive,13,0.0015
noun.artifact,cross,13,0.0015
noun.artifact,ladder,13,0.0015
noun.artifact,projection,13,0.0015
noun.artifact,office,13,0.0015
noun.artifact,belt,13,0.0015
noun.artifact,bath,13,0.0015
noun.artifact,monitor,13,0.0015
noun.artifact,frame,13,0.0015
noun.artifact,paint,13,0.0015
noun.artifact,plant,13,0.0015
noun.artifact,pen,13,0.0015
noun.artifact,mask,13,0.0015
noun.artifact,tool,13,0.0015
noun.artifact,microphone,13,0.0015
noun.artifact,brake,13,0.0015
noun.artifact,post,13,0.0015
noun.artifact,gage,13,0.0015
noun.artifact,inhibitor,12,0.0014
noun.artifact,wall,12,0.0014
noun.artifact,converter,12,0.0014
noun.artifact,building,12,0.0014
noun.artifact,heel,12,0.0014
noun.artifact,switch,12,0.0014
noun.artifact,horn,12,0.0014
noun.artifact,collar,12,0.0014
noun.artifact,counter,12,0.0014
noun.artifact,disk,12,0.0014
noun.artifact,horse,12,0.0014
noun.artifact,film,12,0.0014
noun.artifact,missile,12,0.0014
noun.artifact,cleaner,12,0.0014
noun.artifact,clip,12,0.0014
noun.artifact,rocket,12,0.0014
noun.artifact,pan,12,0.0014
noun.artifact,dress,12,0.0014
noun.artifact,cable,12,0.0014
noun.artifact,bowl,12,0.0014
noun.attribute,green,14,0.0185
noun.attribute,red,13,0.0172
noun.attribute,blue,13,0.0172
noun.attribute,property,13,0.0172
noun.attribute,frequency,12,0.0159
noun.body,vein,173,0.0809
noun.body,artery,110,0.0514
noun.body,cell,73,0.0341
noun.body,muscle,63,0.0295
noun.body,bone,56,0.0262
noun.body,nerve,51,0.0239
noun.body,gland,46,0.0215
noun.body,system,39,0.0182
noun.body,body,29,0.0136
noun.body,joint,26,0.0122
noun.body,organ,26,0.0122
noun.body,cavity,23,0.0108
noun.body,gene,20,0.0094
noun.body,plexus,20,0.0094
noun.body,area,18,0.0084
noun.body,tissue,18,0.0084
noun.body,membrane,15,0.0070
noun.body,duct,15,0.0070
noun.body,smear,14,0.0065
noun.body,cortex,14,0.0065
noun.body,hormone,14,0.0065
noun.body,canal,13,0.0061
noun.body,tooth,13,0.0061
noun.body,arch,13,0.0061
noun.body,valve,13,0.0061
noun.body,sinus,13,0.0061
noun.body,tract,12,0.0056
noun.body,fluid,12,0.0056
noun.cognition,law,51,0.0309
noun.cognition,test,47,0.0284
noun.cognition,system,46,0.0278
noun.cognition,theory,43,0.0260
noun.cognition,science,28,0.0169
noun.cognition,principle,23,0.0139
noun.cognition,correlation,23,0.0139
noun.cognition,psychology,22,0.0133
noun.cognition,program,20,0.0121
noun.cognition,architecture,18,0.0109
noun.cognition,geometry,17,0.0103
noun.cognition,vision,17,0.0103
noun.cognition,medicine,17,0.0103
noun.cognition,analysis,16,0.0097
noun.cognition,sensation,15,0.0091
noun.cognition,memory,15,0.0091
noun.cognition,engineering,14,0.0085
noun.cognition,plan,13,0.0079
noun.cognition,logic,13,0.0079
noun.cognition,anatomy,13,0.0079
noun.communication,language,744,0.1820
noun.communication,system,58,0.0142
noun.communication,program,50,0.0122
noun.communication,music,49,0.0120
noun.communication,word,35,0.0086
noun.communication,book,31,0.0076
noun.communication,code,31,0.0076
noun.communication,line,30,0.0073
noun.communication,letter,29,0.0071
noun.communication,name,28,0.0069
noun.communication,law,27,0.0066
noun.communication,card,25,0.0061
noun.communication,notation,23,0.0056
noun.communication,order,21,0.0051
noun.communication,mark,20,0.0049
noun.communication,contract,20,0.0049
noun.communication,consonant,20,0.0049
noun.communication,file,19,0.0046
noun.communication,list,18,0.0044
noun.communication,dialect,18,0.0044
noun.communication,sign,18,0.0044
noun.communication,communication,18,0.0044
noun.communication,vowel,18,0.0044
noun.communication,call,18,0.0044
noun.communication,spelling,17,0.0042
noun.communication,mail,16,0.0039
noun.communication,english,16,0.0039
noun.communication,script,16,0.0039
noun.communication,agreement,16,0.0039
noun.communication,story,16,0.0039
noun.communication,ticket,15,0.0037
noun.communication,signal,15,0.0037
noun.communication,show,14,0.0034
noun.communication,clause,14,0.0034
noun.communication,verb,14,0.0034
noun.communication,number,13,0.0032
noun.communication,alphabet,13,0.0032
noun.communication,case,13,0.0032
noun.communication,degree,13,0.0032
noun.communication,bill,13,0.0032
noun.communication,talk,13,0.0032
noun.communication,paper,13,0.0032
noun.communication,scale,12,0.0029
noun.communication,act,12,0.0029
noun.communication,address,12,0.0029
noun.communication,rule,12,0.0029
noun.communication,dictionary,12,0.0029
noun.communication,index,12,0.0029
noun.communication,point,12,0.0029
noun.event,race,29,0.0682
noun.event,wave,18,0.0424
noun.event,event,14,0.0329
noun.food,sauce,61,0.0316
noun.food,bread,45,0.0233
noun.food,cake,43,0.0222
noun.food,bean,39,0.0202
noun.food,milk,27,0.0140
noun.food,food,26,0.0135
noun.food,cream,25,0.0129
noun.food,oil,25,0.0129
noun.food,cheese,24,0.0124
noun.food,wine,24,0.0124
noun.food,diet,22,0.0114
noun.food,liqueur,21,0.0109
noun.food,apple,20,0.0103
noun.food,soup,20,0.0103
noun.food,butter,19,0.0098
noun.food,pie,19,0.0098
noun.food,steak,19,0.0098
noun.food,pudding,18,0.0093
noun.food,tea,18,0.0093
noun.food,roll,17,0.0088
noun.food,water,17,0.0088
noun.food,nut,17,0.0088
noun.food,sugar,17,0.0088
noun.food,egg,16,0.0083
noun.food,seed,16,0.0083
noun.food,salad,15,0.0078
noun.food,beer,15,0.0078
noun.food,cookie,15,0.0078
noun.food,meat,15,0.0078
noun.food,plum,14,0.0072
noun.food,juice,14,0.0072
noun.food,salmon,13,0.0067
noun.food,biscuit,13,0.0067
noun.food,sandwich,12,0.0062
noun.food,dressing,12,0.0062
noun.food,cherry,12,0.0062
noun.food,squash,12,0.0062
noun.food,roast,12,0.0062
noun.food,pepper,12,0.0062
noun.food,pea,12,0.0062
noun.group,company,66,0.0294
noun.group,party,62,0.0276
noun.group,school,60,0.0267
noun.group,department,46,0.0205
noun.group,church,43,0.0192
noun.group,service,42,0.0187
noun.group,agency,37,0.0165
noun.group,industry,36,0.0160
noun.group,organization,33,0.0147
noun.group,court,28,0.0125
noun.group,army,27,0.0120
noun.group,dynasty,26,0.0116
noun.group,council,24,0.0107
noun.group,movement,23,0.0102
noun.group,club,23,0.0102
noun.group,force,22,0.0098
noun.group,law,22,0.0098
noun.group,office,20,0.0089
noun.group,line,20,0.0089
noun.group,commission,19,0.0085
noun.group,bank,18,0.0080
noun.group,administration,17,0.0076
noun.group,system,16,0.0071
noun.group,league,15,0.0067
noun.group,front,15,0.0067
noun.group,set,15,0.0067
noun.group,unit,15,0.0067
noun.group,team,14,0.0062
noun.group,order,14,0.0062
noun.group,committee,14,0.0062
noun.group,state,13,0.0058
noun.group,union,13,0.0058
noun.group,academy,13,0.0058
noun.group,culture,12,0.0053
noun.group,guard,12,0.0053
noun.group,government,12,0.0053
noun.location,state,73,0.0340
noun.location,islands,67,0.0312
noun.location,park,60,0.0279
noun.location,line,48,0.0223
noun.location,island,47,0.0219
noun.location,city,45,0.0209
noun.location,capital,44,0.0205
noun.location,desert,38,0.0177
noun.location,republic,37,0.0172
noun.location,zone,36,0.0168
noun.location,area,26,0.0121
noun.location,states,20,0.0093
noun.location,peninsula,19,0.0088
noun.location,land,17,0.0079
noun.location,ground,17,0.0079
noun.location,country,15,0.0070
noun.location,region,15,0.0070
noun.location,africa,14,0.0065
noun.location,site,14,0.0065
noun.location,district,13,0.0061
noun.location,horizon,12,0.0056
noun.location,point,12,0.0056
noun.object,river,200,0.1826
noun.object,sea,46,0.0420
noun.object,mountains,41,0.0374
noun.object,bay,28,0.0256
noun.object,falls,17,0.0155
noun.object,star,17,0.0155
noun.object,cloud,16,0.0146
noun.object,particle,14,0.0128
noun.object,peak,13,0.0119
noun.object,range,13,0.0119
noun.object,peninsula,12,0.0110
noun.person,man,106,0.0127
noun.person,person,100,0.0120
noun.person,woman,81,0.0097
noun.person,agent,50,0.0060
noun.person,officer,45,0.0054
noun.person,girl,43,0.0052
noun.person,worker,36,0.0043
noun.person,boy,33,0.0040
noun.person,great,31,0.0037
noun.person,player,30,0.0036
noun.person,england,27,0.0032
noun.person,maker,25,0.0030
noun.person,france,23,0.0028
noun.person,general,21,0.0025
noun.person,engineer,19,0.0023
noun.person,american,18,0.0022
noun.person,leader,17,0.0020
noun.person,elder,16,0.0019
noun.person,driver,16,0.0019
noun.person,doctor,16,0.0019
noun.person,smith,15,0.0018
noun.person,wilson,15,0.0018
noun.person,deity,15,0.0018
noun.person,teacher,15,0.0018
noun.person,scientist,14,0.0017
noun.person,clerk,14,0.0017
noun.person,secretary,13,0.0016
noun.person,jackson,13,0.0016
noun.person,williams,13,0.0016
noun.person,child,13,0.0016
noun.person,apostle,13,0.0016
noun.person,master,13,0.0016
noun.person,member,13,0.0016
noun.person,dancer,13,0.0016
noun.person,nurse,13,0.0016
noun.person,white,12,0.0014
noun.person,russell,12,0.0014
noun.person,lee,12,0.0014
noun.person,robinson,12,0.0014
noun.person,law,12,0.0014
